Name, Text, Date, Time
"Text","185",25/11/2016,08:59:13
"Text","186",25/11/2016,08:59:03
"Text","187",25/11/2016,08:58:56
"Text","188",25/11/2016,08:58:51
"Text","189",25/11/2016,08:58:44
"Text","190",25/11/2016,08:58:39
"Text","024",25/11/2016,08:58:33
"Text","035",25/11/2016,08:58:24
"Text","034",25/11/2016,08:58:11
"Text","314",25/11/2016,08:57:57
"Text","313",25/11/2016,08:57:49
"Text","312",25/11/2016,08:57:23
"Text","038",25/11/2016,08:56:47
"Text","039",25/11/2016,08:56:40
"Text","080",25/11/2016,08:56:21
"Text","079",25/11/2016,08:56:10
"Text","078",25/11/2016,08:56:00
"Text","077",25/11/2016,08:55:43
"Text","067",25/11/2016,08:55:31
"Text","076",25/11/2016,08:55:16
"Text","075",25/11/2016,08:54:51
"Text","074",25/11/2016,08:54:45
"Text","055",25/11/2016,08:54:33
"Text","164",25/11/2016,08:53:52
"Text","057",25/11/2016,08:53:46
"Text","056",25/11/2016,08:53:28
"Text","055",25/11/2016,08:53:16
"Text","054",25/11/2016,08:53:10
"Text","053",25/11/2016,08:53:02
"Text","052",25/11/2016,08:41:30
"Text","051",25/11/2016,08:40:08
"Text","050",25/11/2016,08:39:54
"Text","048",25/11/2016,08:39:47
"Text","047",25/11/2016,08:39:35
"Text","046",25/11/2016,08:39:24
"Text","045",25/11/2016,08:39:17
"Text","044",25/11/2016,08:39:02
"Text","071",25/11/2016,08:38:46
"Text","070",25/11/2016,08:38:32
"Text","069",25/11/2016,08:38:24
"Text","067",25/11/2016,08:38:06
"Text","066",25/11/2016,08:38:01
"Text","065",25/11/2016,08:37:51
"Text","172",25/11/2016,08:37:22
"Text","171",25/11/2016,08:37:12
"Text","170",25/11/2016,08:36:55
"Text","169",25/11/2016,08:36:45
"Text","168",25/11/2016,08:36:33
"Text","154",25/11/2016,08:36:27
"Text","153",25/11/2016,08:36:20
"Text","152",25/11/2016,08:36:10
"Text","151",25/11/2016,08:36:01
"Text","107",25/11/2016,08:35:47
"Text","108",25/11/2016,08:34:51
"Text","109",25/11/2016,08:34:43
"Text","241",25/11/2016,08:34:16
"Text","113",25/11/2016,08:33:57
"Text","124",25/11/2016,08:33:46
"Text","122",25/11/2016,08:33:32
"Text","116",25/11/2016,08:33:18
"Text","114",25/11/2016,08:33:13
"Text","115",25/11/2016,08:33:08
"Text","243",25/11/2016,08:32:56
"Text","239",25/11/2016,08:32:48
"Text","240",25/11/2016,08:32:43
"Text","148",25/11/2016,08:32:29
"Text","147",25/11/2016,08:32:25
"Text","237",25/11/2016,08:32:17
"Text","235",25/11/2016,08:32:10
"Text","293",25/11/2016,08:31:23
"Text","292",25/11/2016,08:31:18
"Text","285",25/11/2016,08:30:55
"Text","284",25/11/2016,08:30:50
"Text","283",25/11/2016,08:30:44
"Text","282",25/11/2016,08:30:39
"Text","281",25/11/2016,08:30:24
"Text","280",25/11/2016,08:30:17
"Text","279",25/11/2016,08:30:02
"Text","278",25/11/2016,08:29:56
"Text","277",25/11/2016,08:29:47
"Text","276",25/11/2016,08:29:40
"Text","275",25/11/2016,08:29:35
"Text","274",25/11/2016,08:29:26
"Text","273",25/11/2016,08:29:15
"Text","272",25/11/2016,08:29:09
"Text","271",25/11/2016,08:28:52
"Text","270",25/11/2016,08:28:37
"Text","269",25/11/2016,08:28:24
"Text","252",25/11/2016,08:28:06
"Text","253",25/11/2016,08:27:54
"Text","258",25/11/2016,08:27:50
"Text","266",25/11/2016,08:27:45
"Text","265",25/11/2016,08:27:29
"Text","261",25/11/2016,08:27:22
"Text","246",25/11/2016,08:26:52
"Text","163",25/11/2016,08:25:58
"Text","162",25/11/2016,08:25:52
"Text","161",25/11/2016,08:25:27
"Text","160",25/11/2016,08:25:21
"Text","159",25/11/2016,08:25:14
"Text","158",25/11/2016,08:25:04
"Text","236",25/11/2016,08:24:46
"Text","235",25/11/2016,08:24:26
"Text","237",25/11/2016,08:24:08
"Text","147",25/11/2016,08:23:56
"Text","148",25/11/2016,08:23:44
"Text","240",25/11/2016,08:23:37
"Text","239",25/11/2016,08:23:21
"Text","243",25/11/2016,08:23:15
"Text","115",25/11/2016,08:22:59
"Text","114",25/11/2016,08:22:52
"Text","116",25/11/2016,08:22:46
"Text","121",25/11/2016,08:22:29
"Text","122",25/11/2016,08:22:04
"Text","123",25/11/2016,08:21:46
"Text","125",25/11/2016,08:21:33
"Text","126",25/11/2016,08:21:17
"Text","127",25/11/2016,08:21:06
"Text","130",25/11/2016,08:20:45
"Text","131",25/11/2016,08:20:38
"Text","220",25/11/2016,08:20:21
"Text","214",25/11/2016,08:20:16
"Text","215",25/11/2016,08:20:05
"Text","216",25/11/2016,08:19:58
"Text","217",25/11/2016,08:19:52
