Name, Text, Date, Time
"Text","169",25/11/2016,09:41:11
"Text","168",25/11/2016,09:41:04
"Text","154",25/11/2016,09:40:56
"Text","153",25/11/2016,09:40:51
"Text","152",25/11/2016,09:40:34
"Text","151",25/11/2016,09:40:25
"Text","150",25/11/2016,09:40:15
"Text","149",25/11/2016,09:40:04
"Text","148",25/11/2016,09:39:56
"Text","147",25/11/2016,09:39:51
"Text","146",25/11/2016,09:39:30
"Text","236",25/11/2016,09:38:49
"Text","235",25/11/2016,09:38:33
"Text","234",25/11/2016,09:38:23
"Text","153",25/11/2016,09:38:01
"Text","154",25/11/2016,09:37:52
"Text","230",25/11/2016,09:37:33
"Text","231",25/11/2016,09:37:21
"Text","232",25/11/2016,09:37:13
"Text","094",25/11/2016,09:37:08
"Text","096",25/11/2016,09:37:00
"Text","200",25/11/2016,09:36:25
"Text","201",25/11/2016,09:36:01
"Text","098",25/11/2016,09:35:41
"Text","227",25/11/2016,09:35:33
"Text","228",25/11/2016,09:35:25
"Text","229",25/11/2016,09:35:18
"Text","151",25/11/2016,09:35:04
"Text","146",25/11/2016,09:34:46
"Text","145",25/11/2016,09:34:37
"Text","144",25/11/2016,09:34:28
"Text","240",25/11/2016,09:34:12
"Text","108",25/11/2016,09:33:50
"Text","103",25/11/2016,09:33:28
"Text","099",25/11/2016,09:32:58
"Text","203",25/11/2016,09:32:34
"Text","204",25/11/2016,09:32:29
"Text","101",25/11/2016,09:32:16
"Text","102",25/11/2016,09:32:02
"Text","136",25/11/2016,09:31:55
"Text","135",25/11/2016,09:31:39
"Text","109",25/11/2016,09:31:04
"Text","241",25/11/2016,09:30:44
"Text","239",25/11/2016,09:30:36
"Text","243",25/11/2016,09:30:28
"Text","141",25/11/2016,09:30:01
"Text","140",25/11/2016,09:29:32
"Text","118",25/11/2016,09:29:19
"Text","243",25/11/2016,09:29:12
"Text","113",25/11/2016,09:28:56
"Text","112",25/11/2016,09:28:47
"Text","110",25/11/2016,09:28:30
"Text","111",25/11/2016,09:28:24
"Text","119",25/11/2016,09:28:15
"Text","135",25/11/2016,09:27:57
"Text","134",25/11/2016,09:27:34
"Text","226",25/11/2016,09:27:25
"Text","225",25/11/2016,09:27:22
"Text","133",25/11/2016,09:27:10
"Text","132",25/11/2016,09:26:57
"Text","208",25/11/2016,09:26:40
"Text","209",25/11/2016,09:26:27
"Text","211",25/11/2016,09:26:20
"Text","212",25/11/2016,09:26:06
"Text","129",25/11/2016,09:26:02
"Text","128",25/11/2016,09:25:58
"Text","127",25/11/2016,09:25:53
"Text","126",25/11/2016,09:25:48
"Text","125",25/11/2016,09:25:40
"Text","124",25/11/2016,09:25:20
"Text","151",25/11/2016,09:24:37
"Text","107",25/11/2016,09:24:21
"Text","108",25/11/2016,09:24:14
"Text","109",25/11/2016,09:24:05
"Text","110",25/11/2016,09:23:59
"Text","111",25/11/2016,09:23:45
"Text","242",25/11/2016,09:23:23
"Text","126",25/11/2016,09:23:18
