Name, Text, Date, Time
"Text","065",25/11/2016,10:32:09
"Text","066",25/11/2016,10:32:00
"Text","093",25/11/2016,10:29:21
"Text","094",25/11/2016,10:29:00
"Text","232",25/11/2016,10:28:31
"Text","231",25/11/2016,10:27:42
"Text","230",25/11/2016,10:27:28
"Text","154",25/11/2016,10:27:11
"Text","168",25/11/2016,10:27:01
"Text","169",25/11/2016,10:26:52
"Text","170",25/11/2016,10:26:44
"Text","171",25/11/2016,10:26:34
"Text","172",25/11/2016,10:26:22
"Text","065",25/11/2016,10:25:52
"Text","066",25/11/2016,10:25:23
"Text","067",25/11/2016,10:25:08
"Text","068",25/11/2016,10:24:53
"Text","069",25/11/2016,10:24:48
"Text","070",25/11/2016,10:24:40
"Text","071",25/11/2016,10:24:33
"Text","044",25/11/2016,10:24:29
"Text","072",25/11/2016,10:24:07
"Text","069",25/11/2016,10:23:51
"Text","067",25/11/2016,10:23:27
"Text","076",25/11/2016,10:23:19
"Text","075",25/11/2016,10:23:13
"Text","074",25/11/2016,10:22:57
"Text","054",25/11/2016,10:22:48
"Text","053",25/11/2016,10:22:44
"Text","052",25/11/2016,10:22:26
"Text","051",25/11/2016,10:22:20
"Text","050",25/11/2016,10:22:14
"Text","048",25/11/2016,10:22:09
"Text","047",25/11/2016,10:22:06
"Text","046",25/11/2016,10:21:55
"Text","044",25/11/2016,10:21:42
"Text","071",25/11/2016,10:21:36
"Text","070",25/11/2016,10:21:28
"Text","069",25/11/2016,10:21:21
"Text","068",25/11/2016,10:21:10
"Text","067",25/11/2016,10:20:53
"Text","077",25/11/2016,10:20:38
"Text","081",25/11/2016,10:20:31
"Text","041",25/11/2016,10:20:22
"Text","040",25/11/2016,10:20:14
"Text","038",25/11/2016,10:20:06
"Text","039",25/11/2016,10:20:01
"Text","080",25/11/2016,10:19:53
"Text","079",25/11/2016,10:19:44
"Text","082",25/11/2016,10:19:37
"Text","085",25/11/2016,10:19:15
"Text","194",25/11/2016,10:19:11
"Text","186",25/11/2016,10:18:56
"Text","187",25/11/2016,10:18:52
"Text","188",25/11/2016,10:18:46
"Text","189",25/11/2016,10:18:38
"Text","190",25/11/2016,10:18:33
"Text","035",25/11/2016,10:18:28
"Text","036",25/11/2016,10:18:23
"Text","037",25/11/2016,10:18:00
"Text","038",25/11/2016,10:17:42
"Text","040",25/11/2016,10:17:33
"Text","311",25/11/2016,10:17:11
"Text","312",25/11/2016,10:17:04
"Text","313",25/11/2016,10:16:40
"Text","314",25/11/2016,10:16:26
"Text","034",25/11/2016,10:16:11
"Text","035",25/11/2016,10:16:03
"Text","190",25/11/2016,10:15:58
"Text","024",25/11/2016,10:15:51
"Text","034",25/11/2016,10:15:38
"Text","035",25/11/2016,10:15:25
"Text","036",25/11/2016,10:15:18
"Text","191",25/11/2016,10:15:03
"Text","192",25/11/2016,10:14:54
"Text","194",25/11/2016,10:14:46
"Text","187",25/11/2016,10:14:27
"Text","186",25/11/2016,10:14:21
"Text","194",25/11/2016,10:14:10
"Text","085",25/11/2016,10:14:06
"Text","082",25/11/2016,10:13:57
"Text","083",25/11/2016,10:13:47
"Text","195",25/11/2016,10:13:29
"Text","196",25/11/2016,10:13:19
"Text","184",25/11/2016,10:13:14
"Text","183",25/11/2016,10:13:11
"Text","088",25/11/2016,10:12:56
"Text","087",25/11/2016,10:12:35
"Text","086",25/11/2016,10:12:13
"Text","084",25/11/2016,10:12:05
"Text","083",25/11/2016,10:11:55
"Text","082",25/11/2016,10:11:47
"Text","079",25/11/2016,10:11:41
"Text","078",25/11/2016,10:11:34
"Text","077",25/11/2016,10:11:15
"Text","067",25/11/2016,10:11:03
"Text","066",25/11/2016,10:10:52
"Text","065",25/11/2016,10:10:29
"Text","064",25/11/2016,10:10:19
"Text","163",25/11/2016,10:09:20
"Text","162",25/11/2016,10:09:14
"Text","161",25/11/2016,10:09:10
"Text","160",25/11/2016,10:09:03
"Text","159",25/11/2016,10:08:58
"Text","158",25/11/2016,10:08:24
"Text","157",25/11/2016,10:08:07
"Text","156",25/11/2016,10:08:02
"Text","155",25/11/2016,10:07:53
"Text","154",25/11/2016,10:07:46
"Text","230",25/11/2016,10:07:34
"Text","231",25/11/2016,10:07:31
"Text","232",25/11/2016,10:07:18
"Text","094",25/11/2016,10:07:13
"Text","091",25/11/2016,10:07:02
"Text","090",25/11/2016,10:06:56
"Text","180",25/11/2016,10:06:49
"Text","179",25/11/2016,10:06:35
"Text","178",25/11/2016,10:06:29
"Text","177",25/11/2016,10:06:14
"Text","170",25/11/2016,10:06:05
"Text","171",25/11/2016,10:05:57
"Text","172",25/11/2016,10:05:51
"Text","176",25/11/2016,10:05:27
"Text","175",25/11/2016,10:04:59
"Text","086",25/11/2016,10:04:53
"Text","087",25/11/2016,10:04:35
"Text","088",25/11/2016,10:04:00
"Text","089",25/11/2016,10:03:53
"Text","090",25/11/2016,10:03:46
"Text","091",25/11/2016,10:03:39
"Text","094",25/11/2016,10:03:28
