Name, Text, Date, Time
"Text","158",25/11/2016,11:33:28
"Text","157",25/11/2016,11:33:24
"Text","156",25/11/2016,11:33:17
"Text","155",25/11/2016,11:33:12
"Text","154",25/11/2016,11:33:04
"Text","231",25/11/2016,11:32:52
"Text","232",25/11/2016,11:32:41
"Text","094",25/11/2016,11:32:38
"Text","096",25/11/2016,11:32:32
"Text","201",25/11/2016,11:32:16
"Text","202",25/11/2016,11:32:11
"Text","203",25/11/2016,11:32:06
"Text","204",25/11/2016,11:32:01
"Text","205",25/11/2016,11:31:53
"Text","206",25/11/2016,11:31:48
"Text","207",25/11/2016,11:31:38
"Text","208",25/11/2016,11:31:33
"Text","221",25/11/2016,11:31:23
"Text","209",25/11/2016,11:31:19
"Text","211",25/11/2016,11:31:12
"Text","132",25/11/2016,11:31:02
"Text","212",25/11/2016,11:30:58
"Text","129",25/11/2016,11:30:48
"Text","128",25/11/2016,11:30:44
"Text","127",25/11/2016,11:30:38
"Text","125",25/11/2016,11:30:31
"Text","114",25/11/2016,11:30:21
"Text","116",25/11/2016,11:30:17
"Text","122",25/11/2016,11:30:09
"Text","123",25/11/2016,11:30:05
"Text","125",25/11/2016,11:29:53
"Text","111",25/11/2016,11:29:42
"Text","110",25/11/2016,11:29:36
"Text","109",25/11/2016,11:29:26
"Text","108",25/11/2016,11:29:17
"Text","107",25/11/2016,11:29:13
"Text","106",25/11/2016,11:29:02
"Text","105",25/11/2016,11:28:58
"Text","104",25/11/2016,11:28:50
"Text","103",25/11/2016,11:28:45
"Text","100",25/11/2016,11:28:36
"Text","203",25/11/2016,11:28:27
"Text","202",25/11/2016,11:28:18
"Text","201",25/11/2016,11:28:15
"Text","097",25/11/2016,11:27:59
"Text","094",25/11/2016,11:27:51
"Text","091",25/11/2016,11:27:44
"Text","090",25/11/2016,11:27:39
"Text","088",25/11/2016,11:27:27
"Text","084",25/11/2016,11:27:13
"Text","083",25/11/2016,11:27:05
"Text","082",25/11/2016,11:27:00
"Text","079",25/11/2016,11:26:53
"Text","078",25/11/2016,11:26:48
"Text","081",25/11/2016,11:26:40
"Text","041",25/11/2016,11:26:34
"Text","312",25/11/2016,11:26:20
"Text","313",25/11/2016,11:26:12
"Text","024",25/11/2016,11:25:49
"Text","190",25/11/2016,11:25:44
"Text","189",25/11/2016,11:25:40
"Text","188",25/11/2016,11:25:36
"Text","187",25/11/2016,11:25:32
"Text","186",25/11/2016,11:25:25
"Text","185",25/11/2016,11:25:21
"Text","184",25/11/2016,11:25:16
"Text","183",25/11/2016,11:25:09
"Text","182",25/11/2016,11:25:04
"Text","181",25/11/2016,11:24:59
"Text","197",25/11/2016,11:24:53
"Text","198",25/11/2016,11:24:48
"Text","199",25/11/2016,11:24:43
"Text","200",25/11/2016,11:24:37
"Text","201",25/11/2016,11:24:31
"Text","202",25/11/2016,11:24:26
"Text","203",25/11/2016,11:24:21
"Text","204",25/11/2016,11:24:12
"Text","205",25/11/2016,11:24:07
"Text","206",25/11/2016,11:24:03
"Text","207",25/11/2016,11:23:58
"Text","208",25/11/2016,11:23:53
"Text","221",25/11/2016,11:23:48
"Text","220",25/11/2016,11:23:41
"Text","219",25/11/2016,11:23:30
"Text","218",25/11/2016,11:23:26
"Text","217",25/11/2016,11:23:23
"Text","216",25/11/2016,11:23:19
"Text","215",25/11/2016,11:22:04
"Text","214",25/11/2016,11:21:59
"Text","220",25/11/2016,11:21:55
"Text","219",25/11/2016,11:21:48
"Text","218",25/11/2016,11:21:45
"Text","217",25/11/2016,11:21:41
"Text","216",25/11/2016,11:21:38
"Text","215",25/11/2016,11:21:32
"Text","214",25/11/2016,11:21:28
