Name, Text, Date, Time
"Text","201",25/11/2016,11:03:30
"Text","201",25/11/2016,11:03:27
"Text","202",25/11/2016,11:03:20
"Text","203",25/11/2016,11:03:15
"Text","204",25/11/2016,11:03:11
"Text","205",25/11/2016,11:03:04
"Text","206",25/11/2016,11:02:59
"Text","207",25/11/2016,11:02:53
"Text","208",25/11/2016,11:02:43
"Text","221",25/11/2016,11:02:38
"Text","209",25/11/2016,11:02:33
"Text","210",25/11/2016,11:02:24
"Text","211",25/11/2016,11:02:10
"Text","132",25/11/2016,11:02:04
"Text","212",25/11/2016,11:02:01
"Text","129",25/11/2016,11:01:57
"Text","213",25/11/2016,11:01:53
"Text","242",25/11/2016,11:01:39
"Text","111",25/11/2016,11:01:33
"Text","110",25/11/2016,11:01:21
"Text","109",25/11/2016,11:01:15
"Text","108",25/11/2016,11:01:09
"Text","106",25/11/2016,11:00:54
"Text","105",25/11/2016,11:00:45
"Text","118",25/11/2016,11:00:06
"Text","243",25/11/2016,10:59:59
"Text","239",25/11/2016,10:59:52
"Text","240",25/11/2016,10:59:45
"Text","148",25/11/2016,10:59:41
"Text","147",25/11/2016,10:59:36
"Text","146",25/11/2016,10:59:29
"Text","147",25/11/2016,10:59:22
"Text","238",25/11/2016,10:59:13
"Text","234",25/11/2016,10:59:06
"Text","155",25/11/2016,10:58:55
"Text","154",25/11/2016,10:58:37
"Text","230",25/11/2016,10:58:27
"Text","231",25/11/2016,10:58:20
"Text","232",25/11/2016,10:58:13
"Text","007",25/11/2016,10:57:33
"Text","008",25/11/2016,10:57:28
"Text","009",25/11/2016,10:57:22
"Text","010",25/11/2016,10:57:13
"Text","011",25/11/2016,10:57:09
"Text","013",25/11/2016,10:56:56
"Text","014",25/11/2016,10:56:51
"Text","015",25/11/2016,10:56:46
"Text","016",25/11/2016,10:56:42
"Text","017",25/11/2016,10:56:34
"Text","018",25/11/2016,10:56:25
"Text","186",25/11/2016,10:56:18
"Text","187",25/11/2016,10:56:13
"Text","021",25/11/2016,10:56:03
"Text","022",25/11/2016,10:55:57
"Text","023",25/11/2016,10:55:52
"Text","164",25/11/2016,10:54:15
"Text","057",25/11/2016,10:54:09
"Text","056",25/11/2016,10:54:04
"Text","055",25/11/2016,10:53:59
"Text","054",25/11/2016,10:53:55
"Text","074",25/11/2016,10:53:46
"Text","075",25/11/2016,10:53:41
"Text","076",25/11/2016,10:53:32
"Text","067",25/11/2016,10:53:26
"Text","066",25/11/2016,10:53:20
"Text","065",25/11/2016,10:53:12
"Text","172",25/11/2016,10:52:57
"Text","171",25/11/2016,10:52:53
"Text","170",25/11/2016,10:52:47
"Text","169",25/11/2016,10:52:43
