Name, Text, Date, Time
"Text","221",25/11/2016,10:40:40
"Text","220",25/11/2016,10:40:34
"Text","219",25/11/2016,10:40:26
"Text","218",25/11/2016,10:40:22
"Text","217",25/11/2016,10:40:19
"Text","216",25/11/2016,10:40:15
"Text","215",25/11/2016,10:40:00
"Text","214",25/11/2016,10:39:56
"Text","220",25/11/2016,10:39:51
"Text","221",25/11/2016,10:39:46
"Text","208",25/11/2016,10:39:41
"Text","207",25/11/2016,10:39:35
"Text","206",25/11/2016,10:39:30
"Text","205",25/11/2016,10:39:26
"Text","204",25/11/2016,10:39:21
"Text","203",25/11/2016,10:39:16
"Text","202",25/11/2016,10:39:09
"Text","201",25/11/2016,10:39:02
"Text","096",25/11/2016,10:38:52
"Text","094",25/11/2016,10:38:46
