"052","052","QR_CODE","1480202374005","27 Nov 2016 10:19:34 am",""
"053","053","QR_CODE","1480202363904","27 Nov 2016 10:19:23 am",""
"054","054","QR_CODE","1480202355569","27 Nov 2016 10:19:15 am",""
"055","055","QR_CODE","1480202349212","27 Nov 2016 10:19:09 am",""
"056","056","QR_CODE","1480202340357","27 Nov 2016 10:19:00 am",""
"057","057","QR_CODE","1480202332763","27 Nov 2016 10:18:52 am",""
"164","164","QR_CODE","1480202322573","27 Nov 2016 10:18:42 am",""
"163","163","QR_CODE","1480202312265","27 Nov 2016 10:18:32 am",""
"162","162","QR_CODE","1480202305897","27 Nov 2016 10:18:25 am",""
"161","161","QR_CODE","1480202299181","27 Nov 2016 10:18:19 am",""
"160","160","QR_CODE","1480202279332","27 Nov 2016 10:17:59 am",""
"159","159","QR_CODE","1480202273387","27 Nov 2016 10:17:53 am",""
"264","264","QR_CODE","1480202263467","27 Nov 2016 10:17:43 am",""
"265","265","QR_CODE","1480202254436","27 Nov 2016 10:17:34 am",""
"266","266","QR_CODE","1480202245751","27 Nov 2016 10:17:25 am",""
"258","258","QR_CODE","1480202239103","27 Nov 2016 10:17:19 am",""
"253","253","QR_CODE","1480202230788","27 Nov 2016 10:17:10 am",""
"252","252","QR_CODE","1480202225728","27 Nov 2016 10:17:05 am",""
"269","269","QR_CODE","1480202220105","27 Nov 2016 10:17:00 am",""
"270","270","QR_CODE","1480202212744","27 Nov 2016 10:16:52 am",""
"271","271","QR_CODE","1480202203397","27 Nov 2016 10:16:43 am",""
"272","272","QR_CODE","1480202195302","27 Nov 2016 10:16:35 am",""
"273","273","QR_CODE","1480202187540","27 Nov 2016 10:16:27 am",""
"274","274","QR_CODE","1480202182939","27 Nov 2016 10:16:22 am",""
"275","275","QR_CODE","1480202177366","27 Nov 2016 10:16:17 am",""
"276","276","QR_CODE","1480202170408","27 Nov 2016 10:16:10 am",""
"277","277","QR_CODE","1480202164686","27 Nov 2016 10:16:04 am",""
"292","292","QR_CODE","1480202036739","27 Nov 2016 10:13:56 am",""
"293","293","QR_CODE","1480202029992","27 Nov 2016 10:13:49 am",""
"294","294","QR_CODE","1480201994956","27 Nov 2016 10:13:14 am",""
"295","295","QR_CODE","1480201988047","27 Nov 2016 10:13:08 am",""
"296","296","QR_CODE","1480201980765","27 Nov 2016 10:13:00 am",""
"297","297","QR_CODE","1480201972760","27 Nov 2016 10:12:52 am",""
"299","299","QR_CODE","1480201953585","27 Nov 2016 10:12:33 am",""
"300","300","QR_CODE","1480201942023","27 Nov 2016 10:12:22 am",""
"301","301","QR_CODE","1480201935421","27 Nov 2016 10:12:15 am",""
"302","302","QR_CODE","1480201930340","27 Nov 2016 10:12:10 am",""
"051","051","QR_CODE","1480201757085","27 Nov 2016 10:09:17 am",""
"048","048","QR_CODE","1480201747311","27 Nov 2016 10:09:07 am",""
"047","047","QR_CODE","1480201740350","27 Nov 2016 10:09:00 am",""
"046","046","QR_CODE","1480201725975","27 Nov 2016 10:08:45 am",""
"045","045","QR_CODE","1480201717269","27 Nov 2016 10:08:37 am",""
"044","044","QR_CODE","1480201710829","27 Nov 2016 10:08:30 am",""
"043","043","QR_CODE","1480201701838","27 Nov 2016 10:08:21 am",""
"042","042","QR_CODE","1480201687279","27 Nov 2016 10:08:07 am",""
"040","040","QR_CODE","1480201681735","27 Nov 2016 10:08:01 am",""
"038","038","QR_CODE","1480201675264","27 Nov 2016 10:07:55 am",""
"035","035","QR_CODE","1480201610921","27 Nov 2016 10:06:50 am",""
"024","024","QR_CODE","1480201599365","27 Nov 2016 10:06:39 am",""
"023","023","QR_CODE","1480201587264","27 Nov 2016 10:06:27 am",""
"022","022","QR_CODE","1480201578678","27 Nov 2016 10:06:18 am",""
"021","021","QR_CODE","1480201572875","27 Nov 2016 10:06:12 am",""
"020","020","QR_CODE","1480201565075","27 Nov 2016 10:06:05 am",""
"019","019","QR_CODE","1480201558816","27 Nov 2016 10:05:58 am",""
"018","018","QR_CODE","1480201550362","27 Nov 2016 10:05:50 am",""
"017","017","QR_CODE","1480201542204","27 Nov 2016 10:05:42 am",""
"015","015","QR_CODE","1480201533637","27 Nov 2016 10:05:33 am",""
"014","014","QR_CODE","1480201524390","27 Nov 2016 10:05:24 am",""
"013","013","QR_CODE","1480201516006","27 Nov 2016 10:05:16 am",""
"012","012","QR_CODE","1480201494025","27 Nov 2016 10:04:54 am",""
"010","010","QR_CODE","1480201481664","27 Nov 2016 10:04:41 am",""
