Name, Text, Date, Time
"Text","240",11/25/2016,14:22:00
"Text","147",11/25/2016,14:21:48
"Text","149",11/25/2016,14:21:25
"Text","150",11/25/2016,14:21:17
"Text","136",11/25/2016,14:20:58
"Text","135",11/25/2016,14:20:51
"Text","119",11/25/2016,14:20:30
"Text","111",11/25/2016,14:20:02
"Text","110",11/25/2016,14:19:56
"Text","109",11/25/2016,14:19:47
"Text","108",11/25/2016,14:19:34
"Text","107",11/25/2016,14:19:28
"Text","106",11/25/2016,14:19:21
"Text","105",11/25/2016,14:19:15
"Text","104",11/25/2016,14:19:05
"Text","103",11/25/2016,14:18:57
"Text","102",11/25/2016,14:18:44
"Text","101",11/25/2016,14:18:31
"Text","100",11/25/2016,14:18:17
"Text","099",11/25/2016,14:18:07
"Text","098",11/25/2016,14:17:53
"Text","097",11/25/2016,14:17:33
"Text","096",11/25/2016,14:17:13
"Text","094",11/25/2016,14:16:58
"Text","091",11/25/2016,14:16:43
"Text","090",11/25/2016,14:16:36
"Text","089",11/25/2016,14:16:27
"Text","087",11/25/2016,14:15:59
"Text","175",11/25/2016,14:15:50
"Text","086",11/25/2016,14:15:44
"Text","084",11/25/2016,14:15:37
"Text","083",11/25/2016,14:15:28
"Text","082",11/25/2016,14:15:23
"Text","085",11/25/2016,14:15:12
"Text","194",11/25/2016,14:15:07
"Text","193",11/25/2016,14:15:01
"Text","192",11/25/2016,14:14:57
"Text","191",11/25/2016,14:14:53
"Text","035",11/25/2016,14:14:36
"Text","024",11/25/2016,14:14:20
"Text","190",11/25/2016,14:14:14
"Text","189",11/25/2016,14:14:09
"Text","188",11/25/2016,14:14:03
"Text","187",11/25/2016,14:13:58
"Text","186",11/25/2016,14:13:54
"Text","185",11/25/2016,14:13:49
"Text","184",11/25/2016,14:13:44
"Text","183",11/25/2016,14:13:40
"Text","182",11/25/2016,14:13:36
"Text","181",11/25/2016,14:13:31
"Text","197",11/25/2016,14:13:26
"Text","198",11/25/2016,14:13:21
"Text","199",11/25/2016,14:13:17
"Text","200",11/25/2016,14:13:12
"Text","201",11/25/2016,14:13:01
"Text","202",11/25/2016,14:12:56
"Text","203",11/25/2016,14:12:50
"Text","203",11/25/2016,14:12:47
"Text","204",11/25/2016,14:12:34
"Text","205",11/25/2016,14:12:28
"Text","206",11/25/2016,14:12:21
"Text","207",11/25/2016,14:12:12
"Text","208",11/25/2016,14:12:05
"Text","211",11/25/2016,14:11:52
"Text","209",11/25/2016,14:11:41
"Text","221",11/25/2016,14:11:19
"Text","207",11/25/2016,14:11:12
"Text","005",11/25/2016,14:11:00
"Text","006",11/25/2016,14:10:54
"Text","007",11/25/2016,14:10:48
"Text","008",11/25/2016,14:10:44
"Text","009",11/25/2016,14:10:39
"Text","010",11/25/2016,14:10:35
"Text","011",11/25/2016,14:10:30
"Text","012",11/25/2016,14:10:26
"Text","013",11/25/2016,14:10:21
"Text","014",11/25/2016,14:10:15
"Text","015",11/25/2016,14:10:11
"Text","017",11/25/2016,14:10:01
"Text","018",11/25/2016,14:09:53
"Text","019",11/25/2016,14:09:48
"Text","020",11/25/2016,14:09:44
"Text","021",11/25/2016,14:09:40
"Text","189",11/25/2016,14:09:28
"Text","190",11/25/2016,14:09:22
"Text","024",11/25/2016,14:09:12
"Text","035",11/25/2016,14:09:05
"Text","034",11/25/2016,14:08:52
"Text","041",11/25/2016,14:08:34
"Text","040",11/25/2016,14:08:26
"Text","038",11/25/2016,14:08:20
"Text","037",11/25/2016,14:08:14
"Text","036",11/25/2016,14:08:03
"Text","191",11/25/2016,14:07:53
"Text","192",11/25/2016,14:07:48
"Text","193",11/25/2016,14:07:42
"Text","193",11/25/2016,14:07:24
"Text","194",11/25/2016,14:07:16
"Text","085",11/25/2016,14:07:10
"Text","083",11/25/2016,14:07:04
"Text","082",11/25/2016,14:06:59
"Text","080",11/25/2016,14:06:49
"Text","039",11/25/2016,14:06:44
"Text","038",11/25/2016,14:06:39
"Text","040",11/25/2016,14:06:32
"Text","041",11/25/2016,14:06:27
"Text","081",11/25/2016,14:06:23
"Text","077",11/25/2016,14:06:06
"Text","067",11/25/2016,14:06:00
"Text","087",11/25/2016,14:03:59
"Text","175",11/25/2016,14:03:12
"Text","176",11/25/2016,14:03:02
"Text","172",11/25/2016,14:02:50
"Text","171",11/25/2016,14:02:42
"Text","170",11/25/2016,14:02:36
"Text","169",11/25/2016,14:02:24
"Text","234",11/25/2016,14:01:55
"Text","238",11/25/2016,14:01:41
"Text","237",11/25/2016,14:01:30
"Text","236",11/25/2016,14:01:18
"Text","157",11/25/2016,14:00:55
"Text","157",11/25/2016,14:00:52
"Text","158",11/25/2016,14:00:46
"Text","159",11/25/2016,14:00:39
"Text","264",11/25/2016,14:00:34
