Name, Text, Date, Time
"Text","182",27/11/2016,14:53:57
"Text","181",27/11/2016,14:53:53
"Text","197",27/11/2016,14:53:49
"Text","198",27/11/2016,14:53:45
"Text","199",27/11/2016,14:53:41
"Text","200",27/11/2016,14:53:36
"Text","201",27/11/2016,14:53:29
"Text","097",27/11/2016,14:53:23
"Text","096",27/11/2016,14:53:19
"Text","094",27/11/2016,14:53:10
"Text","232",27/11/2016,14:53:06
"Text","231",27/11/2016,14:52:57
"Text","230",27/11/2016,14:52:53
"Text","154",27/11/2016,14:52:48
"Text","155",27/11/2016,14:52:41
"Text","156",27/11/2016,14:52:36
"Text","157",27/11/2016,14:52:32
"Text","158",27/11/2016,14:52:28
"Text","159",27/11/2016,14:52:23
"Text","263",27/11/2016,14:52:17
"Text","244",27/11/2016,14:52:10
"Text","245",27/11/2016,14:52:07
"Text","246",27/11/2016,14:52:03
"Text","248",27/11/2016,14:51:58
"Text","249",27/11/2016,14:51:52
"Text","250",27/11/2016,14:51:47
"Text","251",27/11/2016,14:51:42
"Text","267",27/11/2016,14:51:36
"Text","259",27/11/2016,14:51:28
"Text","261",27/11/2016,14:51:21
"Text","262",27/11/2016,14:51:13
"Text","159",27/11/2016,14:51:08
"Text","160",27/11/2016,14:51:01
"Text","161",27/11/2016,14:50:53
"Text","162",27/11/2016,14:50:48
"Text","163",27/11/2016,14:50:44
"Text","164",27/11/2016,14:50:39
"Text","057",27/11/2016,14:50:35
"Text","056",27/11/2016,14:50:31
"Text","055",27/11/2016,14:50:27
"Text","054",27/11/2016,14:50:21
"Text","053",27/11/2016,14:50:17
"Text","052",27/11/2016,14:50:12
"Text","051",27/11/2016,14:50:08
"Text","050",27/11/2016,14:49:55
"Text","048",27/11/2016,14:49:50
"Text","047",27/11/2016,14:49:46
"Text","046",27/11/2016,14:49:40
"Text","045",27/11/2016,14:49:35
"Text","044",27/11/2016,14:49:31
"Text","071",27/11/2016,14:49:26
"Text","070",27/11/2016,14:49:22
"Text","069",27/11/2016,14:49:15
"Text","068",27/11/2016,14:49:10
"Text","067",27/11/2016,14:49:03
"Text","066",27/11/2016,14:48:58
"Text","065",27/11/2016,14:48:52
"Text","063",27/11/2016,14:48:43
"Text","064",27/11/2016,14:48:20
"Text","065",27/11/2016,14:48:15
"Text","066",27/11/2016,14:48:10
"Text","067",27/11/2016,14:48:05
"Text","077",27/11/2016,14:48:00
"Text","078",27/11/2016,14:47:54
"Text","079",27/11/2016,14:47:48
"Text","080",27/11/2016,14:47:35
"Text","039",27/11/2016,14:47:31
"Text","038",27/11/2016,14:47:26
"Text","037",27/11/2016,14:47:17
"Text","036",27/11/2016,14:47:10
"Text","191",27/11/2016,14:47:01
"Text","192",27/11/2016,14:46:56
"Text","193",27/11/2016,14:46:52
"Text","194",27/11/2016,14:46:44
"Text","085",27/11/2016,14:46:41
"Text","082",27/11/2016,14:46:37
"Text","083",27/11/2016,14:46:32
"Text","196",27/11/2016,14:46:17
"Text","184",27/11/2016,14:46:13
"Text","016",27/11/2016,14:46:06
"Text","015",27/11/2016,14:46:00
"Text","014",27/11/2016,14:45:56
"Text","013",27/11/2016,14:45:53
"Text","012",27/11/2016,14:45:47
"Text","011",27/11/2016,14:45:24
"Text","010",27/11/2016,14:45:20
"Text","009",27/11/2016,14:45:16
"Text","008",27/11/2016,14:45:12
"Text","007",27/11/2016,14:45:07
"Text","006",27/11/2016,14:45:03
"Text","005",27/11/2016,14:44:59
"Text","004",27/11/2016,14:44:52
"Text","003",27/11/2016,14:44:48
"Text","002",27/11/2016,14:44:44
"Text","001",27/11/2016,14:44:39
"Text","221",27/11/2016,14:44:27
"Text","220",27/11/2016,14:44:12
"Text","219",27/11/2016,14:44:06
"Text","218",27/11/2016,14:44:02
"Text","217",27/11/2016,14:43:51
"Text","216",27/11/2016,14:43:44
"Text","215",27/11/2016,14:43:40
"Text","214",27/11/2016,14:43:34
"Text","220",27/11/2016,14:43:31
"Text","210",27/11/2016,14:43:27
"Text","131",27/11/2016,14:43:15
"Text","130",27/11/2016,14:43:07
"Text","127",27/11/2016,14:42:58
"Text","129",27/11/2016,14:42:52
"Text","213",27/11/2016,14:42:48
"Text","212",27/11/2016,14:42:43
"Text","132",27/11/2016,14:42:39
"Text","133",27/11/2016,14:42:32
"Text","134",27/11/2016,14:42:24
"Text","226",27/11/2016,14:42:20
"Text","225",27/11/2016,14:42:16
"Text","101",27/11/2016,14:42:01
"Text","102",27/11/2016,14:41:52
"Text","136",27/11/2016,14:41:48
"Text","103",27/11/2016,14:41:43
"Text","104",27/11/2016,14:41:35
"Text","105",27/11/2016,14:41:26
"Text","106",27/11/2016,14:41:20
"Text","151",27/11/2016,14:41:17
"Text","229",27/11/2016,14:41:11
"Text","228",27/11/2016,14:41:05
"Text","227",27/11/2016,14:40:59
"Text","097",27/11/2016,14:40:49
"Text","096",27/11/2016,14:40:43
"Text","094",27/11/2016,14:40:38
"Text","091",27/11/2016,14:40:30
"Text","090",27/11/2016,14:40:25
"Text","180",27/11/2016,14:40:19
"Text","089",27/11/2016,14:40:14
"Text","088",27/11/2016,14:40:07
"Text","087",27/11/2016,14:40:01
"Text","086",27/11/2016,14:39:57
"Text","084",27/11/2016,14:39:51
"Text","083",27/11/2016,14:39:43
"Text","082",27/11/2016,14:39:39
"Text","079",27/11/2016,14:39:30
"Text","078",27/11/2016,14:39:15
"Text","077",27/11/2016,14:39:10
"Text","067",27/11/2016,14:39:03
"Text","068",27/11/2016,14:38:56
"Text","069",27/11/2016,14:38:52
"Text","070",27/11/2016,14:38:48
"Text","072",27/11/2016,14:38:40
"Text","073",27/11/2016,14:38:34
"Text","052",27/11/2016,14:38:26
"Text","053",27/11/2016,14:38:22
"Text","054",27/11/2016,14:38:18
"Text","074",27/11/2016,14:38:09
"Text","075",27/11/2016,14:38:05
"Text","076",27/11/2016,14:38:00
"Text","066",27/11/2016,14:37:53
"Text","067",27/11/2016,14:37:41
"Text","068",27/11/2016,14:37:32
"Text","069",27/11/2016,14:37:21
"Text","070",27/11/2016,14:37:15
"Text","071",27/11/2016,14:36:54
"Text","044",27/11/2016,14:36:46
