"067","067","QR_CODE","1480032483766","25/11/2016 11:08:03 AM",""
"068","068","QR_CODE","1480032469992","25/11/2016 11:07:49 AM",""
"069","069","QR_CODE","1480032462632","25/11/2016 11:07:42 AM",""
"070","070","QR_CODE","1480032456355","25/11/2016 11:07:36 AM",""
"072","072","QR_CODE","1480032447059","25/11/2016 11:07:27 AM",""
"073","073","QR_CODE","1480032439814","25/11/2016 11:07:19 AM",""
"052","052","QR_CODE","1480032427059","25/11/2016 11:07:07 AM",""
"053","053","QR_CODE","1480032421427","25/11/2016 11:07:01 AM",""
"054","054","QR_CODE","1480032416735","25/11/2016 11:06:56 AM",""
"055","055","QR_CODE","1480032411229","25/11/2016 11:06:51 AM",""
"056","056","QR_CODE","1480032406478","25/11/2016 11:06:46 AM",""
"057","057","QR_CODE","1480032401059","25/11/2016 11:06:41 AM",""
"164","164","QR_CODE","1480032396008","25/11/2016 11:06:36 AM",""
"163","163","QR_CODE","1480032384837","25/11/2016 11:06:24 AM",""
"162","162","QR_CODE","1480032378456","25/11/2016 11:06:18 AM",""
"161","161","QR_CODE","1480032372093","25/11/2016 11:06:12 AM",""
"160","160","QR_CODE","1480032367107","25/11/2016 11:06:07 AM",""
"159","159","QR_CODE","1480032362180","25/11/2016 11:06:02 AM",""
"264","264","QR_CODE","1480032353373","25/11/2016 11:05:53 AM",""
"265","265","QR_CODE","1480032348328","25/11/2016 11:05:48 AM",""
"266","266","QR_CODE","1480032344206","25/11/2016 11:05:44 AM",""
"258","258","QR_CODE","1480032340046","25/11/2016 11:05:40 AM",""
"253","253","QR_CODE","1480032334675","25/11/2016 11:05:34 AM",""
"252","252","QR_CODE","1480032328917","25/11/2016 11:05:28 AM",""
"269","269","QR_CODE","1480032323487","25/11/2016 11:05:23 AM",""
"270","270","QR_CODE","1480032317070","25/11/2016 11:05:17 AM",""
"271","271","QR_CODE","1480032311289","25/11/2016 11:05:11 AM",""
"272","272","QR_CODE","1480032305367","25/11/2016 11:05:05 AM",""
"273","273","QR_CODE","1480032300468","25/11/2016 11:05:00 AM",""
"303","303","QR_CODE","1480032293142","25/11/2016 11:04:53 AM",""
"310","310","QR_CODE","1480032287091","25/11/2016 11:04:47 AM",""
"309","309","QR_CODE","1480032283182","25/11/2016 11:04:43 AM",""
"308","308","QR_CODE","1480032277004","25/11/2016 11:04:37 AM",""
"307","307","QR_CODE","1480032268733","25/11/2016 11:04:28 AM",""
"306","306","QR_CODE","1480032263904","25/11/2016 11:04:23 AM",""
"305","305","QR_CODE","1480032259397","25/11/2016 11:04:19 AM",""
"276","276","QR_CODE","1480032254229","25/11/2016 11:04:14 AM",""
"277","277","QR_CODE","1480032248664","25/11/2016 11:04:08 AM",""
"293","293","QR_CODE","1480032237667","25/11/2016 11:03:57 AM",""
"278","278","QR_CODE","1480032233425","25/11/2016 11:03:53 AM",""
"279","279","QR_CODE","1480032224122","25/11/2016 11:03:44 AM",""
"280","280","QR_CODE","1480032218879","25/11/2016 11:03:38 AM",""
"281","281","QR_CODE","1480032211297","25/11/2016 11:03:31 AM",""
"282","282","QR_CODE","1480032203550","25/11/2016 11:03:23 AM",""
"283","283","QR_CODE","1480032199431","25/11/2016 11:03:19 AM",""
"284","284","QR_CODE","1480032193615","25/11/2016 11:03:13 AM",""
"285","285","QR_CODE","1480032184194","25/11/2016 11:03:04 AM",""
"292","292","QR_CODE","1480032174096","25/11/2016 11:02:54 AM",""
"275","275","QR_CODE","1480032144300","25/11/2016 11:02:24 AM",""
"274","274","QR_CODE","1480032138888","25/11/2016 11:02:18 AM",""
"158","158","QR_CODE","1480032066754","25/11/2016 11:01:06 AM",""
"157","157","QR_CODE","1480032062577","25/11/2016 11:01:02 AM",""
"156","156","QR_CODE","1480032054831","25/11/2016 11:00:54 AM",""
"155","155","QR_CODE","1480032033864","25/11/2016 11:00:33 AM",""
"169","169","QR_CODE","1480032019038","25/11/2016 11:00:19 AM",""
"170","170","QR_CODE","1480032011935","25/11/2016 11:00:11 AM",""
"171","171","QR_CODE","1480031997050","25/11/2016 10:59:57 AM",""
"172","172","QR_CODE","1480031989666","25/11/2016 10:59:49 AM",""
"175","175","QR_CODE","1480031973885","25/11/2016 10:59:33 AM",""
"086","086","QR_CODE","1480031968548","25/11/2016 10:59:28 AM",""
"084","084","QR_CODE","1480031961176","25/11/2016 10:59:21 AM",""
"083","083","QR_CODE","1480031952256","25/11/2016 10:59:12 AM",""
"082","082","QR_CODE","1480031944910","25/11/2016 10:59:04 AM",""
"194","194","QR_CODE","1480031916203","25/11/2016 10:58:36 AM",""
"193","193","QR_CODE","1480031903896","25/11/2016 10:58:23 AM",""
"192","192","QR_CODE","1480031898128","25/11/2016 10:58:18 AM",""
"191","191","QR_CODE","1480031891397","25/11/2016 10:58:11 AM",""
"035","035","QR_CODE","1480031875935","25/11/2016 10:57:55 AM",""
"034","034","QR_CODE","1480031869648","25/11/2016 10:57:49 AM",""
"024","024","QR_CODE","1480031854918","25/11/2016 10:57:34 AM",""
"023","023","QR_CODE","1480031842820","25/11/2016 10:57:22 AM",""
"022","022","QR_CODE","1480031836553","25/11/2016 10:57:16 AM",""
"021","021","QR_CODE","1480031830753","25/11/2016 10:57:10 AM",""
"020","020","QR_CODE","1480031823266","25/11/2016 10:57:03 AM",""
"019","019","QR_CODE","1480031814705","25/11/2016 10:56:54 AM",""
"018","018","QR_CODE","1480031809369","25/11/2016 10:56:49 AM",""
"017","017","QR_CODE","1480031803789","25/11/2016 10:56:43 AM",""
"016","016","QR_CODE","1480031797111","25/11/2016 10:56:37 AM",""
"015","015","QR_CODE","1480031793268","25/11/2016 10:56:33 AM",""
"014","014","QR_CODE","1480031788480","25/11/2016 10:56:28 AM",""
"013","013","QR_CODE","1480031783297","25/11/2016 10:56:23 AM",""
"012","012","QR_CODE","1480031778869","25/11/2016 10:56:18 AM",""
"011","011","QR_CODE","1480031774493","25/11/2016 10:56:14 AM",""
"010","010","QR_CODE","1480031768679","25/11/2016 10:56:08 AM",""
"009","009","QR_CODE","1480031761545","25/11/2016 10:56:01 AM",""
"008","008","QR_CODE","1480031755843","25/11/2016 10:55:55 AM",""
"007","007","QR_CODE","1480031751119","25/11/2016 10:55:51 AM",""
"006","006","QR_CODE","1480031745995","25/11/2016 10:55:45 AM",""
"005","005","QR_CODE","1480031739578","25/11/2016 10:55:39 AM",""
"003","003","QR_CODE","1480031727942","25/11/2016 10:55:27 AM",""
"002","002","QR_CODE","1480031723657","25/11/2016 10:55:23 AM",""
"001","001","QR_CODE","1480031712384","25/11/2016 10:55:12 AM",""
"221","221","QR_CODE","1480031696617","25/11/2016 10:54:56 AM",""
"208","208","QR_CODE","1480031690844","25/11/2016 10:54:50 AM",""
"207","207","QR_CODE","1480031687267","25/11/2016 10:54:47 AM",""
"206","206","QR_CODE","1480031681005","25/11/2016 10:54:41 AM",""
"205","205","QR_CODE","1480031676041","25/11/2016 10:54:36 AM",""
"204","204","QR_CODE","1480031669703","25/11/2016 10:54:29 AM",""
"203","203","QR_CODE","1480031665529","25/11/2016 10:54:25 AM",""
"202","202","QR_CODE","1480031659107","25/11/2016 10:54:19 AM",""
"201","201","QR_CODE","1480031652483","25/11/2016 10:54:12 AM",""
"200","200","QR_CODE","1480031648243","25/11/2016 10:54:08 AM",""
"199","199","QR_CODE","1480031643567","25/11/2016 10:54:03 AM",""
"198","198","QR_CODE","1480031636181","25/11/2016 10:53:56 AM",""
"197","197","QR_CODE","1480031632161","25/11/2016 10:53:52 AM",""
"181","181","QR_CODE","1480031627419","25/11/2016 10:53:47 AM",""
"182","182","QR_CODE","1480031622270","25/11/2016 10:53:42 AM",""
"183","183","QR_CODE","1480031618438","25/11/2016 10:53:38 AM",""
"184","184","QR_CODE","1480031610525","25/11/2016 10:53:30 AM",""
"185","185","QR_CODE","1480031602288","25/11/2016 10:53:22 AM",""
"186","186","QR_CODE","1480031597117","25/11/2016 10:53:17 AM",""
"187","187","QR_CODE","1480031589636","25/11/2016 10:53:09 AM",""
"188","188","QR_CODE","1480031585984","25/11/2016 10:53:05 AM",""
"189","189","QR_CODE","1480031579583","25/11/2016 10:52:59 AM",""
"190","190","QR_CODE","1480031574685","25/11/2016 10:52:54 AM",""
"314","314","QR_CODE","1480031552609","25/11/2016 10:52:32 AM",""
"313","313","QR_CODE","1480031544112","25/11/2016 10:52:24 AM",""
"312","312","QR_CODE","1480031535548","25/11/2016 10:52:15 AM",""
"311","311","QR_CODE","1480031529264","25/11/2016 10:52:09 AM",""
"043","043","QR_CODE","1480031522578","25/11/2016 10:52:02 AM",""
"044","044","QR_CODE","1480031515219","25/11/2016 10:51:55 AM",""
"045","045","QR_CODE","1480031507193","25/11/2016 10:51:47 AM",""
"046","046","QR_CODE","1480031499848","25/11/2016 10:51:39 AM",""
"047","047","QR_CODE","1480031492893","25/11/2016 10:51:32 AM",""
"048","048","QR_CODE","1480031487327","25/11/2016 10:51:27 AM",""
"050","050","QR_CODE","1480031481280","25/11/2016 10:51:21 AM",""
"051","051","QR_CODE","1480031473090","25/11/2016 10:51:13 AM",""
"066","066","QR_CODE","1480031413824","25/11/2016 10:50:13 AM",""
"065","065","QR_CODE","1480031408121","25/11/2016 10:50:08 AM",""
"079","079","QR_CODE","1480031339388","25/11/2016 10:48:59 AM",""
"080","080","QR_CODE","1480031330822","25/11/2016 10:48:50 AM",""
"039","039","QR_CODE","1480031325036","25/11/2016 10:48:45 AM",""
"038","038","QR_CODE","1480031318626","25/11/2016 10:48:38 AM",""
"037","037","QR_CODE","1480031302368","25/11/2016 10:48:22 AM",""
"036","036","QR_CODE","1480031284039","25/11/2016 10:48:04 AM",""
"088","088","QR_CODE","1480031226219","25/11/2016 10:47:06 AM",""
"089","089","QR_CODE","1480031218389","25/11/2016 10:46:58 AM",""
"090","090","QR_CODE","1480031208245","25/11/2016 10:46:48 AM",""
"091","091","QR_CODE","1480031194851","25/11/2016 10:46:34 AM",""
"094","094","QR_CODE","1480031181474","25/11/2016 10:46:21 AM",""
"096","096","QR_CODE","1480031173161","25/11/2016 10:46:13 AM",""
"097","097","QR_CODE","1480031162540","25/11/2016 10:46:02 AM",""
"098","098","QR_CODE","1480031155081","25/11/2016 10:45:55 AM",""
"099","099","QR_CODE","1480031147250","25/11/2016 10:45:47 AM",""
"100","100","QR_CODE","1480031139154","25/11/2016 10:45:39 AM",""
"210","210","QR_CODE","1480031103056","25/11/2016 10:45:03 AM",""
"220","220","QR_CODE","1480031079402","25/11/2016 10:44:39 AM",""
"219","219","QR_CODE","1480031070365","25/11/2016 10:44:30 AM",""
"218","218","QR_CODE","1480031066555","25/11/2016 10:44:26 AM",""
"217","217","QR_CODE","1480031062626","25/11/2016 10:44:22 AM",""
"216","216","QR_CODE","1480031056776","25/11/2016 10:44:16 AM",""
"215","215","QR_CODE","1480031052294","25/11/2016 10:44:12 AM",""
"214","214","QR_CODE","1480031047306","25/11/2016 10:44:07 AM",""
