183,60618.5016083792,15648.4281065751,0
184,60618.5016083792,17638.5611550055,0
185,60595.3605264207,19721.2585312699,0
186,60664.7837722962,21889.7411571875,0
187,60572.2194444622,23903.0152875764,0
188,60525.9372805452,25700.1272837639,0
189,60563.2745282936,27517.7586841304,0
190,60485.1010021353,29353.3888909603,0
191,57718.5057059956,28867.1953400979,0
192,57673.1126918707,26816.1103942289,0
193,57710.6012446434,24566.7972278634,0
194,57702.2024780668,21962.0280007409,0
195,56023,18165,0
196,58023,18165,0
197,60639.1658344633,9756.24347902214,0
198,60664.7837722962,7961.53351270403,0
199,60664.7837722962,5693.70748077172,0
200,60641.6426903377,3732.82275567309,0
201,60618.5016083792,1858.39511703515,0
202,60595.3605264207,-106.214584594719,0
203,60618.5016083792,-1980.64222323265,0
204,60641.6426903377,-3952.39871938861,0
205,60641.6426903377,-5961.27465245075,0
206,60618.5016083792,-7878.06890583528,0
207,60618.5016083792,-9685.11783778716,0
208,60641.6426903377,-11421.3209364522,0
209,59022.1571417133,-12463.4224298158,0
210,58768.1152242262,-17257.2051132098,0
211,57004.6173723253,-13978.2465576381,0
212,54477.7940268756,-13691.7459132479,0
213,53095.1022889235,-13164.4311652369,0
214,60675.814160359,-18505.1383120058,0
215,60639.1658344633,-20922.4473983848,0
216,62799.0457350307,-20859.995149369,0
217,64597.317167196,-20811.2633721844,0
218,64555.537310441,-19084.2014687344,0
219,64506.9601327835,-17150.5426516208,0
220,60695.1162655833,-16922.3656836141,0
221,60656.5120551347,-14123.5604260923,0
225,57837.394547115,-9057.78236081171,0
226,55737.9686656891,-9065.4080074282,0
227,55735.7187930865,1342.97212315651,0
228,52913.2157083215,1329.46941849964,0
230,51147.1514918411,6404.09205537746,0
231,52996.1117325388,6416.75616661511,0
232,55756.8879823478,6454.74850032808,0
234,45121.152206204,4233.77136497906,0
235,43174.1544241422,4176.37636376812,0
236,41121.152206204,4233.77136497906,0
237,43903.5931371159,1608.94394356771,0
238,45571.6763046471,1680.43322217618,0
239,42202.7637881608,-6489.69924468379,0
240,42121.9458966594,-4536.99451388876,0
242,47237.8713583807,-11538.5488403074,0
243,42183.4616829365,-8185.41042095328,0
244,36231.1838907627,1634.8888457743,0
245,34116.2773140742,1584.23240082368,0
246,32217.6639566213,1519.5347228318,0
248,29172.1414504195,1573.88819199067,0
249,26538.0063129871,1662.53697065426,0
250,23219.1155112275,1653.96876212795,0
251,23095.1155112275,4604.15929569607,0
252,24434.0875669314,6465.79324644115,0
253,26662.9711447588,6465.79324644115,0
258,28736.1408435978,6444.72965367196,0
259,29317.1820621829,4883.02306108371,0
261,33074.7987505761,4269.5312615103,0
262,34759.1255451843,4244.20303903499,0
263,36658.7422308327,4206.21070532202,0
264,34038.8630421483,6430.8588790194,0
265,32287.7760562009,6399.58946855605,0
266,30538.7799122203,6383.54109360832,0
267,26533.1099844675,4775.87648591173,0
269,22657.8919457448,6434.87505804463,0
270,20378.3519229668,6472.86739175759,0
271,17389.62167088,6447.53916928228,0
272,15885.6461164837,6470.6656466061,0
273,13598.1277036259,6439.89185629859,0
274,11474.7361724082,6450.14978640109,0
275,10001.6779647482,6458.23258156798,0
276,8152.71772405046,6458.23258156798,0
277,6215.10870468913,6521.55313775626,0
278,5024.68224834949,5647.72946235801,0
279,4994.64247730797,3160.38044878079,0
280,5025.87669277176,1511,0
281,1598.87669277176,1511,0
282,1596.89096446593,4034.12498554761,0
283,1596.89096446593,5964.33550797646,0
284,1654.7972801388,7740.129188611,0
285,1592.51661820924,10515.5681338329,0
292,5025.87669277176,9652.26401791919,0
294,9399.24874192062,9741.96105031846,0
295,9379.94663669633,11382.639994383,0
296,9360.64453147204,12926.8084123261,0
297,9424.04024795056,14837.4969321729,0
298,12337.1640392384,14799.112619082,0
299,14799.3849949473,14659.5291964501,0
300,14816.8938696286,12285.5901512203,0
301,14797.5917644043,10876.5364698473,0
302,14799.3849949473,8583.19106589736,0
303,14623.7112288586,4432.26675984007,0
304,12476.6982492809,4426.73176814185,0
305,10463.1045624937,4426.73176814185,0
306,8538,4432.26675984007,0
307,8538,1484.1622933487,0
308,10389.9970287448,1528.89920444516,0
309,12390.9266042944,1503.57098196985,0
310,14623.7112288586,1484.16229334869,0
311,51595.5395788937,34058.3780719976,0
312,53561.3268698462,34096.3704057106,0
313,55561.8654683184,34083.7062944729,0
314,57560.6248681389,34071.0421832353,0
315,56864.0655653141,36678.3147503741,0
