"052","052","QR_CODE","1480201316771","27 Nov 2016 10:01:56 AM",""
"073","073","QR_CODE","1480201309173","27 Nov 2016 10:01:49 AM",""
"072","072","QR_CODE","1480201302313","27 Nov 2016 10:01:42 AM",""
"070","070","QR_CODE","1480201294506","27 Nov 2016 10:01:34 AM",""
"069","069","QR_CODE","1480201289987","27 Nov 2016 10:01:29 AM",""
"068","068","QR_CODE","1480201286697","27 Nov 2016 10:01:26 AM",""
"067","067","QR_CODE","1480201279565","27 Nov 2016 10:01:19 AM",""
"066","066","QR_CODE","1480201276256","27 Nov 2016 10:01:16 AM",""
"065","065","QR_CODE","1480201273144","27 Nov 2016 10:01:13 AM",""
"064","064","QR_CODE","1480201270518","27 Nov 2016 10:01:10 AM",""
"172","172","QR_CODE","1480201263932","27 Nov 2016 10:01:03 AM",""
"176","176","QR_CODE","1480201259772","27 Nov 2016 10:00:59 AM",""
"175","175","QR_CODE","1480201253784","27 Nov 2016 10:00:53 AM",""
"086","086","QR_CODE","1480201246594","27 Nov 2016 10:00:46 AM",""
"087","087","QR_CODE","1480201241781","27 Nov 2016 10:00:41 AM",""
"088","088","QR_CODE","1480201237115","27 Nov 2016 10:00:37 AM",""
"089","089","QR_CODE","1480201232505","27 Nov 2016 10:00:32 AM",""
"180","180","QR_CODE","1480201226509","27 Nov 2016 10:00:26 AM",""
"179","179","QR_CODE","1480201220321","27 Nov 2016 10:00:20 AM",""
"178","178","QR_CODE","1480201216435","27 Nov 2016 10:00:16 AM",""
"177","177","QR_CODE","1480201212716","27 Nov 2016 10:00:12 AM",""
"170","170","QR_CODE","1480201208099","27 Nov 2016 10:00:08 AM",""
"169","169","QR_CODE","1480201200699","27 Nov 2016 10:00:00 AM",""
"155","155","QR_CODE","1480201193156","27 Nov 2016 9:59:53 AM",""
"156","156","QR_CODE","1480201189958","27 Nov 2016 9:59:49 AM",""
"157","157","QR_CODE","1480201187079","27 Nov 2016 9:59:47 AM",""
"158","158","QR_CODE","1480201180511","27 Nov 2016 9:59:40 AM",""
"159","159","QR_CODE","1480201176107","27 Nov 2016 9:59:36 AM",""
"265","265","QR_CODE","1480201169281","27 Nov 2016 9:59:29 AM",""
"266","266","QR_CODE","1480201165254","27 Nov 2016 9:59:25 AM",""
"258","258","QR_CODE","1480201161874","27 Nov 2016 9:59:21 AM",""
