Name, Text, Date, Time
"Text","164",11/24/2016,19:44:12
"Text","057",11/24/2016,19:44:04
"Text","056",11/24/2016,19:43:59
"Text","055",11/24/2016,19:43:54
"Text","054",11/24/2016,19:43:50
"Text","074",11/24/2016,19:43:41
"Text","075",11/24/2016,19:43:37
"Text","076",11/24/2016,19:43:29
"Text","067",11/24/2016,19:43:22
"Text","077",11/24/2016,19:43:17
"Text","078",11/24/2016,19:43:10
"Text","079",11/24/2016,19:43:03
"Text","082",11/24/2016,19:42:57
"Text","085",11/24/2016,19:42:51
"Text","085",11/24/2016,19:42:51
"Text","194",11/24/2016,19:42:48
"Text","186",11/24/2016,19:42:39
"Text","185",11/24/2016,19:42:34
"Text","184",11/24/2016,19:42:29
"Text","182",11/24/2016,19:42:22
"Text","181",11/24/2016,19:42:18
"Text","197",11/24/2016,19:42:12
"Text","198",11/24/2016,19:42:07
"Text","199",11/24/2016,19:42:02
"Text","201",11/24/2016,19:41:48
"Text","008",11/24/2016,19:41:37
"Text","007",11/24/2016,19:41:31
"Text","006",11/24/2016,19:41:26
"Text","005",11/24/2016,19:41:22
"Text","004",11/24/2016,19:41:13
"Text","003",11/24/2016,19:41:06
"Text","002",11/24/2016,19:41:01
"Text","001",11/24/2016,19:40:55
"Text","219",11/24/2016,19:40:38
"Text","218",11/24/2016,19:40:33
"Text","217",11/24/2016,19:40:30
"Text","216",11/24/2016,19:40:25
"Text","215",11/24/2016,19:40:21
"Text","214",11/24/2016,19:40:16
"Text","220",11/24/2016,19:40:12
"Text","210",11/24/2016,19:40:07
"Text","209",11/24/2016,19:40:02
"Text","225",11/24/2016,19:39:51
"Text","226",11/24/2016,19:39:45
"Text","134",11/24/2016,19:39:41
"Text","135",11/24/2016,19:39:35
"Text","103",11/24/2016,19:39:28
"Text","104",11/24/2016,19:39:21
"Text","105",11/24/2016,19:39:15
"Text","106",11/24/2016,19:39:10
"Text","150",11/24/2016,19:39:04
"Text","149",11/24/2016,19:38:58
"Text","147",11/24/2016,19:38:52
"Text","146",11/24/2016,19:38:45
"Text","145",11/24/2016,19:38:39
"Text","263",11/24/2016,19:38:32
"Text","262",11/24/2016,19:38:26
"Text","261",11/24/2016,19:38:21
"Text","265",11/24/2016,19:38:17
