Name, Text, Date, Time
"Text","257",11/24/2016,19:30:13
"Text","256",11/24/2016,19:30:07
"Text","255",11/24/2016,19:30:02
"Text","254",11/24/2016,19:29:52
"Text","258",11/24/2016,19:29:42
"Text","253",11/24/2016,19:29:38
"Text","252",11/24/2016,19:29:32
"Text","269",11/24/2016,19:29:26
"Text","270",11/24/2016,19:29:22
"Text","271",11/24/2016,19:29:15
"Text","272",11/24/2016,19:29:07
"Text","273",11/24/2016,19:29:02
"Text","303",11/24/2016,19:28:56
"Text","310",11/24/2016,19:28:51
"Text","309",11/24/2016,19:28:46
"Text","308",11/24/2016,19:28:41
"Text","307",11/24/2016,19:28:35
"Text","306",11/24/2016,19:28:30
"Text","275",11/24/2016,19:28:22
"Text","274",11/24/2016,19:28:16
"Text","273",11/24/2016,19:28:08
"Text","271",11/24/2016,19:28:00
"Text","270",11/24/2016,19:27:55
"Text","269",11/24/2016,19:27:50
"Text","252",11/24/2016,19:27:44
"Text","253",11/24/2016,19:27:39
"Text","258",11/24/2016,19:27:22
"Text","266",11/24/2016,19:27:17
"Text","265",11/24/2016,19:27:13
"Text","264",11/24/2016,19:27:05
"Text","159",11/24/2016,19:27:00
"Text","158",11/24/2016,19:26:54
"Text","157",11/24/2016,19:26:50
"Text","156",11/24/2016,19:26:43
"Text","155",11/24/2016,19:26:36
"Text","169",11/24/2016,19:26:19
"Text","170",11/24/2016,19:26:15
"Text","171",11/24/2016,19:26:09
"Text","172",11/24/2016,19:26:04
"Text","064",11/24/2016,19:25:57
"Text","065",11/24/2016,19:25:50
"Text","066",11/24/2016,19:25:45
"Text","077",11/24/2016,19:25:38
"Text","081",11/24/2016,19:25:31
"Text","041",11/24/2016,19:25:21
"Text","040",11/24/2016,19:25:15
"Text","038",11/24/2016,19:25:09
"Text","037",11/24/2016,19:25:04
"Text","036",11/24/2016,19:25:00
"Text","035",11/24/2016,19:24:53
"Text","034",11/24/2016,19:24:46
"Text","024",11/24/2016,19:24:39
"Text","190",11/24/2016,19:24:32
"Text","189",11/24/2016,19:24:27
"Text","188",11/24/2016,19:24:22
"Text","187",11/24/2016,19:24:17
"Text","186",11/24/2016,19:24:13
"Text","185",11/24/2016,19:24:08
"Text","184",11/24/2016,19:24:04
