Name, Text, Date, Time
"Text","184",11/24/2016,18:56:11
"Text","183",11/24/2016,18:56:06
"Text","182",11/24/2016,18:56:01
"Text","181",11/24/2016,18:55:56
"Text","197",11/24/2016,18:55:50
"Text","198",11/24/2016,18:55:45
"Text","199",11/24/2016,18:55:40
"Text","200",11/24/2016,18:55:34
"Text","201",11/24/2016,18:55:28
"Text","202",11/24/2016,18:55:22
"Text","203",11/24/2016,18:55:17
"Text","204",11/24/2016,18:55:10
"Text","205",11/24/2016,18:55:04
"Text","206",11/24/2016,18:55:00
"Text","207",11/24/2016,18:54:55
"Text","208",11/24/2016,18:54:49
"Text","221",11/24/2016,18:54:44
"Text","220",11/24/2016,18:54:36
"Text","219",11/24/2016,18:54:27
"Text","218",11/24/2016,18:54:23
"Text","217",11/24/2016,18:54:18
"Text","216",11/24/2016,18:54:13
"Text","215",11/24/2016,18:54:09
"Text","214",11/24/2016,18:54:02
"Text","220",11/24/2016,18:53:59
"Text","210",11/24/2016,18:53:53
"Text","209",11/24/2016,18:53:50
"Text","211",11/24/2016,18:53:46
"Text","212",11/24/2016,18:53:39
"Text","133",11/24/2016,18:53:29
"Text","134",11/24/2016,18:53:25
"Text","135",11/24/2016,18:53:16
"Text","136",11/24/2016,18:53:11
"Text","103",11/24/2016,18:53:05
"Text","104",11/24/2016,18:53:02
