Name, Text, Date, Time
"Text","278",11/24/2016,18:44:25
"Text","279",11/24/2016,18:44:19
"Text","280",11/24/2016,18:44:14
"Text","281",11/24/2016,18:44:08
"Text","282",11/24/2016,18:44:03
"Text","283",11/24/2016,18:43:58
"Text","284",11/24/2016,18:43:54
"Text","285",11/24/2016,18:43:49
"Text","292",11/24/2016,18:43:34
"Text","277",11/24/2016,18:43:25
"Text","276",11/24/2016,18:43:20
"Text","275",11/24/2016,18:43:14
"Text","274",11/24/2016,18:43:08
"Text","273",11/24/2016,18:43:04
"Text","272",11/24/2016,18:42:59
"Text","271",11/24/2016,18:42:49
"Text","270",11/24/2016,18:42:45
"Text","269",11/24/2016,18:42:38
"Text","252",11/24/2016,18:42:33
"Text","253",11/24/2016,18:42:28
"Text","258",11/24/2016,18:42:23
"Text","266",11/24/2016,18:42:17
"Text","265",11/24/2016,18:42:13
"Text","264",11/24/2016,18:42:07
"Text","159",11/24/2016,18:42:03
"Text","158",11/24/2016,18:41:57
"Text","157",11/24/2016,18:41:52
"Text","156",11/24/2016,18:41:44
"Text","155",11/24/2016,18:41:39
"Text","154",11/24/2016,18:41:32
