Name, Text, Date, Time
"Text","107",11/24/2016,18:50:30
"Text","108",11/24/2016,18:50:24
"Text","109",11/24/2016,18:50:17
"Text","110",11/24/2016,18:50:12
"Text","111",11/24/2016,18:50:07
"Text","112",11/24/2016,18:50:01
"Text","113",11/24/2016,18:49:55
"Text","243",11/24/2016,18:49:48
"Text","239",11/24/2016,18:49:41
"Text","240",11/24/2016,18:49:33
"Text","148",11/24/2016,18:49:27
"Text","147",11/24/2016,18:49:23
"Text","146",11/24/2016,18:49:15
"Text","145",11/24/2016,18:49:08
"Text","244",11/24/2016,18:49:03
"Text","245",11/24/2016,18:48:57
"Text","246",11/24/2016,18:48:52
"Text","261",11/24/2016,18:48:43
"Text","265",11/24/2016,18:48:40
"Text","266",11/24/2016,18:48:33
"Text","258",11/24/2016,18:48:28
"Text","253",11/24/2016,18:48:22
"Text","252",11/24/2016,18:48:17
"Text","269",11/24/2016,18:48:11
"Text","270",11/24/2016,18:48:05
"Text","271",11/24/2016,18:47:58
"Text","272",11/24/2016,18:47:52
"Text","273",11/24/2016,18:47:48
"Text","274",11/24/2016,18:47:43
"Text","275",11/24/2016,18:47:38
"Text","276",11/24/2016,18:47:30
"Text","306",11/24/2016,18:47:25
"Text","307",11/24/2016,18:47:18
"Text","308",11/24/2016,18:47:12
"Text","309",11/24/2016,18:47:08
"Text","310",11/24/2016,18:47:01
"Text","303",11/24/2016,18:46:56
"Text","304",11/24/2016,18:46:51
"Text","305",11/24/2016,18:46:46
"Text","276",11/24/2016,18:46:36
"Text","277",11/24/2016,18:46:32
