Name, Text, Date, Time
"Text","002",11/24/2016,19:06:13
"Text","003",11/24/2016,19:06:07
"Text","004",11/24/2016,19:06:02
"Text","005",11/24/2016,19:05:42
"Text","006",11/24/2016,19:05:37
"Text","007",11/24/2016,19:05:32
"Text","008",11/24/2016,19:05:28
"Text","009",11/24/2016,19:05:23
"Text","010",11/24/2016,19:05:17
"Text","011",11/24/2016,19:05:11
"Text","012",11/24/2016,19:05:05
"Text","013",11/24/2016,19:05:00
"Text","014",11/24/2016,19:04:55
"Text","015",11/24/2016,19:04:51
"Text","016",11/24/2016,19:04:45
"Text","017",11/24/2016,19:04:40
"Text","018",11/24/2016,19:04:30
"Text","019",11/24/2016,19:04:26
"Text","020",11/24/2016,19:04:22
"Text","021",11/24/2016,19:04:18
"Text","022",11/24/2016,19:04:15
"Text","023",11/24/2016,19:03:52
"Text","024",11/24/2016,19:03:45
"Text","190",11/24/2016,19:03:40
"Text","035",11/24/2016,19:03:33
"Text","037",11/24/2016,19:03:23
"Text","038",11/24/2016,19:03:17
"Text","040",11/24/2016,19:03:12
"Text","042",11/24/2016,19:03:07
"Text","311",11/24/2016,19:02:58
"Text","043",11/24/2016,19:02:51
"Text","044",11/24/2016,19:02:45
"Text","045",11/24/2016,19:02:38
"Text","046",11/24/2016,19:02:32
"Text","047",11/24/2016,19:02:25
"Text","048",11/24/2016,19:02:19
"Text","050",11/24/2016,19:02:14
