Name, Text, Date, Time
"Text","236",11/24/2016,19:57:13
"Text","146",11/24/2016,19:57:06
"Text","145",11/24/2016,19:57:01
"Text","144",11/24/2016,19:56:54
"Text","142",11/24/2016,19:56:38
"Text","141",11/24/2016,19:56:31
"Text","118",11/24/2016,19:56:19
"Text","243",11/24/2016,19:56:14
"Text","115",11/24/2016,19:56:06
"Text","114",11/24/2016,19:56:01
"Text","116",11/24/2016,19:55:57
"Text","122",11/24/2016,19:55:50
"Text","121",11/24/2016,19:55:44
"Text","120",11/24/2016,19:55:38
"Text","137",11/24/2016,19:55:32
"Text","138",11/24/2016,19:55:27
"Text","117",11/24/2016,19:55:20
"Text","116",11/24/2016,19:55:14
"Text","124",11/24/2016,19:55:07
"Text","125",11/24/2016,19:55:00
"Text","126",11/24/2016,19:54:50
"Text","127",11/24/2016,19:54:44
"Text","128",11/24/2016,19:54:38
"Text","213",11/24/2016,19:54:18
"Text","212",11/24/2016,19:54:07
"Text","132",11/24/2016,19:54:04
"Text","133",11/24/2016,19:53:56
"Text","134",11/24/2016,19:53:52
"Text","135",11/24/2016,19:53:44
"Text","103",11/24/2016,19:53:37
"Text","104",11/24/2016,19:53:33
"Text","105",11/24/2016,19:53:27
"Text","106",11/24/2016,19:53:22
"Text","151",11/24/2016,19:53:14
"Text","152",11/24/2016,19:53:03
"Text","153",11/24/2016,19:52:56
"Text","154",11/24/2016,19:52:51
"Text","230",11/24/2016,19:52:42
"Text","231",11/24/2016,19:52:36
"Text","232",11/24/2016,19:52:29
"Text","094",11/24/2016,19:52:23
"Text","091",11/24/2016,19:52:16
"Text","090",11/24/2016,19:52:11
"Text","089",11/24/2016,19:52:05
"Text","088",11/24/2016,19:51:46
"Text","093",11/24/2016,19:51:35
